sample_id,agent_vs_gt_sloc,bypass_vs_gt_sloc,agent_vs_bypass_sloc,agent_vs_gt_lloc,bypass_vs_gt_lloc,agent_vs_bypass_lloc,agent_vs_gt_cc_total,bypass_vs_gt_cc_total,agent_vs_bypass_cc_total,agent_vs_gt_cc_avg,bypass_vs_gt_cc_avg,agent_vs_bypass_cc_avg,agent_vs_gt_cc_max,bypass_vs_gt_cc_max,agent_vs_bypass_cc_max,agent_vs_gt_mi_score,bypass_vs_gt_mi_score,agent_vs_bypass_mi_score,agent_vs_gt_h_difficulty,bypass_vs_gt_h_difficulty,agent_vs_bypass_h_difficulty,agent_vs_gt_h_bugs,bypass_vs_gt_h_bugs,agent_vs_bypass_h_bugs,gt_sloc,gt_lloc,gt_cc_total,gt_cc_avg,gt_cc_max,gt_mi_score,gt_h_difficulty,gt_h_bugs
195941536019,0.0,-7.0,7.0,0.0,-5.0,5.0,0.0,-1.0,1.0,0.0,0.05769230769230771,-0.05769230769230771,0.0,0.0,0.0,0.284947832301242,1.11611452843038,-0.831166696129138,0.0,0.009775171065493637,-0.009775171065493637,0.0,-0.0065219685427977125,0.0065219685427977125,201.0,141.0,22.0,1.6923076923076923,8.0,60.13530718984047,2.6515151515151514,0.09096407689968881
199378705901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20234665134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202587321267,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006630897077357645,-0.0006630897077357645,0.0,0.0,0.0,0.0,0.0,0.0,254.0,232.0,92.0,3.68,8.0,44.226391567271975,10.275229357798166,0.4922487561161209
203339145749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206266701606,0.0,-24.0,24.0,0.0,-42.0,42.0,0.0,-6.0,6.0,0.0,0.6545454545454548,-0.6545454545454548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,65.0,17.0,1.5454545454545454,4.0,100.0,0.0,0.0
207238523129,0.0,-14.0,14.0,1.0,-4.0,5.0,0.0,-1.0,1.0,0.0,-0.11111111111111072,0.11111111111111072,0.0,0.0,0.0,0.09019574243256301,0.4285840158579006,-0.3383882734253376,0.0,-0.05348258706467668,0.05348258706467668,0.0,-0.0071293129624486196,0.0071293129624486196,641.0,351.0,82.0,9.11111111111111,15.0,41.01702952625562,7.470149253731344,0.2912236361406175
221307964536,2.0,8.0,-6.0,1.0,8.0,-7.0,1.0,2.0,-1.0,-0.16666666666666652,-0.06666666666666643,-0.10000000000000009,0.0,0.0,0.0,0.1747654738646247,-1.2510426734874116,1.4258081473520363,0.012820512820512775,0.5185676392572947,-0.5057471264367819,-0.006200854351770417,0.011007116174402726,-0.017207970526173143,198.0,162.0,24.0,2.6666666666666665,4.0,60.617197711269455,2.1538461538461537,0.06869646833851926
223868938267,-1.0,-2.0,1.0,-1.0,0.0,-1.0,0.0,-2.0,2.0,0.0,-0.05128205128205199,0.05128205128205199,0.0,0.0,0.0,0.013433701093827466,0.2663784403498788,-0.2529447392560513,0.0,0.0,0.0,0.0,0.0,0.0,605.0,407.0,162.0,4.153846153846154,23.0,29.25276576092409,8.265536723163843,0.7931042173344084
225336541252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231040798896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236822274021,-2.0,-10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08150812235285798,0.40401814343611164,-0.32251002108325366,0.0,0.0,0.0,0.0,0.0,0.0,149.0,136.0,46.0,6.571428571428571,16.0,56.908152458124974,5.318181818181818,0.15465385227320638
239379983732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0
240107024706,2.0,-9.0,11.0,1.0,-5.0,6.0,0.0,-1.0,1.0,0.0,0.04597701149425282,-0.04597701149425282,0.0,0.0,0.0,0.8778074052309748,0.5512779545591258,0.326529450671849,0.0,-0.09513006654567491,0.09513006654567491,0.0,-0.015830173676149917,0.015830173676149917,230.0,220.0,70.0,2.3333333333333335,6.0,33.67967594630264,11.577586206896552,0.5691261164637627
240343331150,34.0,-64.0,98.0,40.0,-57.0,97.0,19.0,-15.0,34.0,-0.4404761904761907,-0.31829573934837097,-0.12218045112781972,0.0,0.0,0.0,-3.989793570031331,4.3818558649677755,-8.371649434999107,0.1984126984126986,-1.6333333333333329,1.8317460317460315,0.022792063525283512,-0.06279907530851397,0.08559113883379749,388.0,282.0,94.0,4.476190476190476,27.0,38.93233086232085,5.833333333333333,0.21861109427103717
247272567499,1.0,30.0,-29.0,1.0,15.0,-14.0,0.0,3.0,-3.0,0.0,-0.047619047619047894,0.047619047619047894,0.0,0.0,0.0,-0.12783581029820112,-1.6880644971141052,1.560228686815904,0.0,-0.024509803921568984,0.024509803921568984,0.0,0.003678388124041747,-0.003678388124041747,132.0,104.0,20.0,3.3333333333333335,5.0,49.313806009397084,2.9411764705882355,0.046080793392585404
247402917526,0.0,-4.0,4.0,0.0,-4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42684746856942013,-0.42684746856942013,0.0,0.0,0.0,0.0,0.0,0.0,144.0,89.0,38.0,9.5,24.0,66.35859961701343,4.0,0.07466939618723893
255106664924,-6.0,-10.0,4.0,-5.0,-8.0,3.0,-1.0,-2.0,1.0,0.06254367575122277,-0.0370370370370372,0.09958071278825997,0.0,0.0,0.0,0.301522041163504,0.2469666150803187,0.05455542608318531,0.018989825800803217,0.6010928961748636,-0.5821030703740604,-0.009243642046135925,-0.0017492514073915721,-0.007494390638744353,1363.0,722.0,233.0,4.314814814814815,18.0,7.872046933685753,10.218579234972678,0.8510159891282527
257344572820,-4.0,-26.0,22.0,-2.0,-11.0,9.0,-2.0,-5.0,3.0,-0.04166666666666696,-0.10416666666666696,0.0625,0.0,0.0,0.0,0.47087398880099673,0.8427654799356068,-0.37189149113461006,0.006190476190476524,0.006190476190476524,0.0,-0.005499429268528422,-0.005499429268528422,0.0,787.0,571.0,204.0,4.25,13.0,7.858324065772222,7.273809523809524,0.5196826983088161
258610168409,2.0,-8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015566138603517743,0.0642108389404683,-0.07977697754398605,0.0,0.0,0.0,0.0,0.0,0.0,245.0,31.0,7.0,1.75,3.0,62.77864665277036,0.5,0.004643856189774725
260153519765,-16.0,-33.0,17.0,-16.0,-25.0,9.0,-2.0,-8.0,6.0,0.44047619047619024,0.2662337662337664,0.17424242424242387,0.0,0.0,0.0,0.4286678458712174,2.5562624766400646,-2.127594630768847,0.0,0.048214285714285765,-0.048214285714285765,0.0,-0.01994969404190386,0.01994969404190386,180.0,158.0,51.0,3.642857142857143,17.0,57.34534907737834,4.8375,0.1291383264146498
26064677954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0
263056810,0.0,-39.0,39.0,0.0,-34.0,34.0,0.0,-7.0,7.0,0.0,-0.8,0.8,0.0,-3.0,3.0,0.0,3.311374510479297,-3.311374510479297,0.0,-1.8617021276595747,1.8617021276595747,0.0,-0.09584525445311289,0.09584525445311289,62.0,59.0,9.0,1.8,4.0,60.568085953423996,5.361702127659575,0.16454172279163215
27785054052,3.0,-32.0,35.0,4.0,-17.0,21.0,3.0,-5.0,8.0,0.08571428571428541,-0.14285714285714324,0.22857142857142865,2.0,-4.0,6.0,-0.5962492412925187,1.127326626032172,-1.7235758673246906,0.027757750540735593,-0.5107340012267425,0.5384917517674781,0.015197810995225991,-0.02453293657058092,0.03973074756580691,975.0,596.0,182.0,5.2,48.0,18.040896600034667,6.63013698630137,0.2919158289735634
285547976270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288458015299,-1.0,-1.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,0.0,-0.16666666666666696,-0.16666666666666696,0.0,-1.0,0.0,-1.0,0.3397941749017619,0.283371345216608,0.056422829685153886,0.0,-0.640625,0.640625,0.0,-0.0007362274677682468,0.0007362274677682468,147.0,125.0,43.0,7.166666666666667,18.0,56.702329456072185,5.765625,0.11072274142877374
289830531066,3.0,-26.0,29.0,1.0,-17.0,18.0,0.0,-6.0,6.0,0.0,-0.3157894736842106,0.3157894736842106,0.0,-2.0,2.0,-0.06423446919017906,1.9132144051423907,-1.9774488743325698,0.0,0.1618653049426726,-0.1618653049426726,0.0,-0.04193036955921525,0.04193036955921525,449.0,357.0,107.0,5.631578947368421,14.0,20.806205941032808,9.570093457943925,0.44432092834171133
291724734374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293493941862,-5.0,-18.0,13.0,-1.0,-4.0,3.0,-2.0,1.0,-3.0,-0.5,0.25,-0.75,0.0,1.0,-1.0,-2.3086649980040477,-1.5520304947678127,-0.7566345032362349,0.07563025210084007,1.0220588235294117,-0.9464285714285716,-0.009286763390231989,0.0015078539853523379,-0.010794617375584327,216.0,105.0,24.0,6.0,12.0,47.52267727698988,3.3529411764705883,0.04674347354592247
294497416859,63.0,-60.0,123.0,30.0,-9.0,39.0,9.0,-1.0,10.0,0.006647673314339908,0.0020678246484697738,0.004579848665870134,0.0,0.0,0.0,-0.6558257886576744,0.1587281244145604,-0.8145539130722348,0.30273224043715885,0.0,0.30273224043715885,0.027588046531366373,0.0,0.027588046531366373,3084.0,818.0,206.0,1.3205128205128205,11.0,12.412584039629937,9.533333333333333,0.5126598121837745
29794561326,-611.0,-31.0,-580.0,-274.0,-7.0,-267.0,-85.0,-6.0,-79.0,-8.5,0.27777777777777857,-8.777777777777779,-35.0,-1.0,-34.0,-28.967990287142506,-0.3799518465859286,-28.588038440556577,-8.424050632911392,0.25680043091839444,-8.680851063829786,-0.39816698990822,0.06381688130511959,-0.4619838712133396,611.0,274.0,85.0,8.5,35.0,28.967990287142506,8.424050632911392,0.39816698990822
299612273952,-10.0,-8.0,-2.0,-9.0,-8.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052831253167767045,0.3261722663382258,-0.2733410131704588,0.0,0.0,0.0,0.0,0.0,0.0,497.0,315.0,27.0,3.857142857142857,8.0,34.98660238534808,3.1818181818181817,0.11020647778231529
300283092576,-5.0,-33.0,28.0,-4.0,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
304231110873,-461.0,-63.0,-398.0,-346.0,-31.0,-315.0,-1164.0,-12.0,-1152.0,-12.516129032258064,0.14321162708259472,-12.659340659340659,-116.0,-1.0,-115.0,0.0,0.0,0.0,-14.691532258064516,-0.017565315915755164,-14.67396694214876,-9.084910958209491,-0.24279453150421126,-8.84211642670528,3845.0,2797.0,1164.0,12.516129032258064,116.0,0.0,14.691532258064516,9.084910958209491
31104414942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311713717407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319938361487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320227862460,-9.0,-22.0,13.0,-4.0,-4.0,0.0,-3.0,-7.0,4.0,-0.09090909090909083,-0.21212121212121193,0.1212121212121211,-3.0,-7.0,4.0,0.8425210915844197,1.5920183824757501,-0.7494972908913304,-0.09180256260920316,0.01758191283045818,-0.10938447543966134,0.001945871102547958,-0.049000755387792694,0.05094662649034065,643.0,426.0,194.0,5.878787878787879,50.0,18.83025804016281,9.363861386138614,1.1286534250901978
325089916934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326847022784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12180473587443252,0.0,-0.12180473587443252,0.0,0.0,0.0,0.0,0.0,0.0,719.0,587.0,254.0,3.2564102564102564,18.0,12.431352763442346,9.9,0.7757808883382789
327844608780,2.0,-3.0,5.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06406190951079793,0.22196199876528055,-0.2860239082760785,0.0,0.0,0.0,0.0,0.0,0.0,242.0,153.0,44.0,1.2571428571428571,3.0,54.69274293180161,0.5,0.012679700005769252
330249272931,0.0,-3.0,3.0,0.0,-2.0,2.0,0.0,-1.0,1.0,0.0,-0.5,0.5,0.0,-1.0,1.0,0.0,0.8405328143708175,-0.8405328143708175,0.0,-0.03860294117647056,0.03860294117647056,0.0,-0.0052592687931752105,0.0052592687931752105,82.0,65.0,18.0,9.0,16.0,71.1958555825487,2.3823529411764706,0.05906635063012729
33086999729,-3.0,3.0,-6.0,0.0,0.0,0.0,-1.0,-2.0,1.0,-0.0625,-0.125,0.0625,-1.0,-2.0,1.0,0.2768942536979111,0.2547296671683412,0.022164586529569874,0.0,0.006722689075630228,-0.006722689075630228,0.0,-0.00425119336570369,0.00425119336570369,174.0,162.0,54.0,3.375,13.0,51.62668998863113,4.228571428571429,0.1049077852575739
334522083487,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4361615806825228,0.0,-1.4361615806825228,0.0,0.0,0.0,0.0,0.0,0.0,124.0,32.0,0.0,0.0,0.0,84.39199983589943,1.2,0.008422064766172813
335757919983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343704493553,-40.0,-36.0,-4.0,-5.0,-11.0,6.0,0.0,-2.0,2.0,0.03176470588235314,0.044417767106842865,-0.012653061224489726,-2.0,0.0,-2.0,1.2664633259009044,1.0713771118017057,0.19508621409919868,0.2327044025157221,-0.09117875899630512,0.32388316151202723,-0.09377394734839545,-0.05616328584930025,-0.0376106614990952,678.0,479.0,162.0,1.588235294117647,7.0,16.028392947666664,10.683962264150944,0.5281398937786275
347639123651,0.0,-22.0,22.0,0.0,-21.0,21.0,0.0,-8.0,8.0,0.0,-0.1454545454545455,0.1454545454545455,0.0,-5.0,5.0,-0.08720870946239145,1.3310983871801803,-1.4183070966425717,0.0,-0.7268581851345175,0.7268581851345175,0.0,-0.05856821629777742,0.05856821629777742,1384.0,929.0,237.0,4.3090909090909095,70.0,10.749045086076842,9.550387596899224,0.5743927272011948
34764634804,0.0,-8.0,8.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7.0,0.0,0.0,0.0,100.0,0.0,0.0
35571962588,3.0,4.0,-1.0,3.0,1.0,2.0,2.0,2.0,0.0,-0.1725146198830405,-0.1725146198830405,0.0,0.0,0.0,0.0,-0.36849988574614656,-0.16180001983364178,-0.20669986591250478,-0.039829302987199,-0.039829302987199,0.0,0.007950819592486613,0.007950819592486613,0.0,291.0,237.0,95.0,5.277777777777778,17.0,46.12076854856602,8.513513513513514,0.29067442283867845
356744499920,4.0,0.0,4.0,4.0,0.0,4.0,1.0,0.0,1.0,0.11111111111111116,0.0,0.11111111111111116,2.0,0.0,2.0,-6.539999539935685,0.0,-6.539999539935685,1.4038461538461542,0.0,1.4038461538461542,0.020863875668107615,0.0,0.020863875668107615,135.0,85.0,26.0,2.888888888888889,5.0,51.46212312833457,4.846153846153846,0.0701002012315812
366654765884,0.0,7.0,-7.0,0.0,6.0,-6.0,0.0,4.0,-4.0,0.0,0.6666666666666667,-0.6666666666666667,0.0,1.0,-1.0,0.0,-10.500465339006368,10.500465339006368,0.0,0.5,-0.5,0.0,0.0015849625007211565,-0.0015849625007211565,19.0,16.0,4.0,1.3333333333333333,2.0,100.0,0.0,0.0
369786533796,50.0,49.0,1.0,21.0,20.0,1.0,6.0,6.0,0.0,-1.75,-1.75,0.0,8.0,8.0,0.0,-4.896064766925669,-3.701390317463222,-1.1946744494624468,-2.1212121212121207,-2.1212121212121207,0.0,0.0039628749250425754,0.0039628749250425754,0.0,169.0,135.0,60.0,10.0,24.0,43.97478869521531,5.454545454545454,0.12322369610621592
371824998441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377849635108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380378091414,0.0,0.0,0.0,0.0,0.0,0.0,-77.0,0.0,-77.0,-12.833333333333334,0.0,-12.833333333333334,-48.0,0.0,-48.0,-43.2698228121962,0.0,-43.2698228121962,-10.183333333333334,0.0,-10.183333333333334,-0.29092175426736083,0.0,-0.29092175426736083,311.0,181.0,77.0,12.833333333333334,48.0,43.2698228121962,10.183333333333334,0.29092175426736083
383851257846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387387732626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39763624666,-7.0,41.0,-48.0,-12.0,-17.0,5.0,-6.0,-7.0,1.0,-0.11538461538461497,-0.04411764705882337,-0.0712669683257916,0.0,0.0,0.0,0.8126295998014958,0.515659356190584,0.29697024361091184,-0.03663679493937799,-0.03663679493937799,0.0,-0.037428377120750644,-0.037428377120750644,0.0,1381.0,723.0,247.0,4.75,22.0,6.383427210664221,13.250922509225092,1.567815908919529
398726730431,-15.0,-12.0,-3.0,-14.0,-13.0,-1.0,-10.0,-9.0,-1.0,-0.04439224897240113,-0.03669994128009346,-0.007692307692307665,-1.0,-1.0,0.0,0.0,0.0,0.0,0.01880471198530209,0.01194933825686384,0.006855373728438252,-0.07691992803429315,-0.07002166488841866,-0.006898263145874495,2116.0,1575.0,554.0,4.229007633587786,23.0,0.0,13.24435318275154,2.932379752108757
403639451004,-1.0,-72.0,71.0,1.0,-43.0,44.0,0.0,-2.0,2.0,0.0,0.20329670329670346,-0.20329670329670346,0.0,0.0,0.0,0.09577375653723763,1.8008680232330683,-1.7050942666958306,0.0,0.0389705882352942,-0.0389705882352942,0.0,-0.0008053831448581183,0.0008053831448581183,697.0,450.0,102.0,3.642857142857143,16.0,27.414161322245995,5.261029411764706,0.5791793332612047
409327940943,-3.0,19.0,-22.0,-3.0,12.0,-15.0,-1.0,3.0,-4.0,-0.030303030303030276,0.09090909090909083,-0.1212121212121211,0.0,0.0,0.0,0.3244118063031536,-0.690765181396884,1.0151769877000376,0.0,0.0,0.0,0.0,0.0,0.0,519.0,385.0,131.0,3.9696969696969697,14.0,36.11708103252458,7.405063291139241,0.3044328912826606
