id,model_name,eval_method,repo,n_files,bypass_method,difficulty,project_size,tokens_system_prompt,tokens_original,tokens_diff_a,tokens_diff_b,tokens_output,tokens_total,tokens_in,tokens_out,tokens_per_sec,bleu3,rouge_l,similarity,exact_match,best_judgement,total_cost_sum,processing_time_s_sum
263056810,gpt-5-nano,bypass7,pypsa/pypsa,1,B,easy,medium,5101,1638,1387,116,2386,10628,8242,2386,153.71487250690618,0.2862386344165812,0.5954356846473029,0.4217797643234457,False,False,0.001367,69.141
710570432,gpt-5-nano,bypass7,google/oss-fuzz-gen,2,A,hard,medium,17208,10248,1064,1990,4324,34834,30510,4324,330.56235646909215,0.8943604327061536,0.949265931501921,0.9190318655225809,False,False,0.003256,210.756
1506393014,gpt-5-nano,bypass7,allenai/open-instruct,1,B,medium,medium,22123,783,9579,9629,1695,43809,42114,1695,790.6191911353342,0.9934426009207952,0.9944480034166132,0.9669289663972778,False,False,0.002784,55.411
4734101411,gpt-5-nano,bypass7,pypsa/pypsa,1,B,easy,medium,6052,3548,1352,133,3359,14444,11085,3359,225.51836122907815,0.5111473795958653,0.7336139506915212,0.5853042785011959,False,False,0.001898,64.048
4886326609,gpt-5-nano,bypass7,cpacker/MemGPT,3,A,hard,medium,75837,73355,13309,4471,6249,173221,166972,6249,822.4650067422559,0.7319653107318089,0.7847183704532966,0.7251001794021049,False,False,0.010848,631.836
6184185624,gpt-5-nano,bypass7,pyglet/pyglet,8,A,hard,large,414640,109760,28721,4564,17133,574818,557685,17133,1248.6651344857999,0.9730446203487731,0.9831547691324347,0.9787580956555273,False,False,0.034737000000000004,3682.768
6478396692,gpt-5-nano,bypass7,stanfordnlp/dspy,1,B,easy,medium,3095,1575,448,137,1295,6550,5255,1295,150.41219831446483,0.6586523491231001,0.8033472803347281,0.6521831284442561,False,False,0.000781,43.547
7376742932,gpt-5-nano,bypass7,h2oai/h2ogpt,1,B,easy,large,15165,11748,82,80,13804,40879,27075,13804,1402.4151771930426,0.78089666561908,0.5,0.4035087719298246,False,True,0.006875,29.149
8911998967,gpt-5-nano,bypass7,potpie-ai/potpie,1,A,medium,medium,4223,232,1122,1036,814,7427,6613,814,193.89619883040933,0.8224773600432056,0.895865237366003,0.8447298828862864,False,True,0.000656,38.304
9224866182,gpt-5-nano,bypass7,redis/redis-py,2,B,hard,medium,17534,8074,2614,770,4132,33124,28992,4132,307.6437262004272,0.6936961595195141,0.8418116927520134,0.7345869422709284,False,False,0.003103,215.34
9642666906,gpt-5-nano,bypass7,Blaizzy/mlx-audio,1,A,easy,huge,4739,3027,812,654,2038,11270,9232,2038,193.40334980779792,0.9808779786502242,0.9910614525139664,0.9823383084577114,False,True,0.001277,58.272
12005941047,gpt-5-nano,bypass7,google/maxtext,1,B,easy,medium,3988,31862,645,577,1546,38618,37072,1546,466.0013756320064,0.980902157680099,0.990175551618618,0.9821232960077896,False,False,0.002472,82.871
12015123393,gpt-5-nano,bypass7,intel/intel-extension-for-pytorch,1,B,medium,large,2622,8922,270,300,809,12923,12114,809,327.69550664367586,1.0,1.0,0.9999489039905984,False,True,0.000929,39.436
12375070959,gpt-5-nano,bypass7,mosaicml/llm-foundry,1,A,easy,large,2052,1499,165,148,512,4376,3864,512,149.1072645495434,0.9965065350919596,0.9968152866242038,0.999078057775046,False,True,0.000398,29.348
12459398132,gpt-5-nano,bypass7,pypose/pypose,1,B,easy,medium,2809,960,627,161,814,5371,4557,814,177.11459192085738,0.8515968999837653,0.964059196617336,0.944544906570223,False,False,0.000553,30.325
13222601357,gpt-5-nano,bypass7,reflex-dev/reflex,2,A,hard,medium,11296,30632,470,1192,2748,46338,43590,2748,402.2151431770639,0.8887844644037646,0.9435816741709896,0.9058172606282864,False,False,0.003279,230.414
14222973267,gpt-5-nano,bypass7,lyft/cartography,1,B,easy,medium,2897,6266,246,187,1256,10852,9596,1256,308.2429131398057,0.9878572929706556,0.9949431099873578,0.9884201209617938,False,False,0.000982,35.206
15620914083,gpt-5-nano,bypass7,OpenDevin/OpenDevin,2,B,hard,medium,21512,15716,4476,954,4050,46708,42658,4050,438.2559088733967,0.9328774397553581,0.9176275330438017,0.8851636490419297,False,False,0.0037530000000000003,213.154
15863986603,gpt-5-nano,bypass7,pytorch/rl,1,MIX,easy,large,6556,54914,488,10312,31957,104227,72270,31957,275.3096431146835,0.8338339409234555,0.9445546008665638,0.8570564516129032,False,True,0.016396,378.581
16130294178,gpt-5-nano,bypass7,alibaba/easyrec,1,B,easy,medium,6682,4234,1928,1589,1938,16371,14433,1938,219.8246344312704,0.9855495461707988,0.9854904236796286,0.9781416291444944,False,False,0.001497,74.473
16441547268,gpt-5-nano,bypass7,truera/trulens,1,A,medium,large,6384,2923,860,1053,3216,14436,11220,3216,180.37784886045583,0.9025761366267718,0.8561403508771929,0.7367574091457691,False,False,0.001847,80.032
18212518336,gpt-5-nano,bypass7,huggingface/nanotron,1,B,medium,medium,4134,4124,828,370,1717,11173,9456,1717,183.53702608581375,0.8382084366956064,0.9234629861982436,0.8183994172130294,False,False,0.00116,60.876
18238461500,gpt-5-nano,bypass7,marqo-ai/marqo,2,A,hard,large,6236,2504,223,244,1383,10590,9207,1383,263.94496784806336,0.9510263397158224,0.9846491228070176,0.9614567526555386,False,False,0.001014,80.244
18238994042,gpt-5-nano,bypass7,OpenSPG/KAG,1,B,easy,large,11178,11105,1200,3199,5555,32237,26682,5555,290.04975572010835,0.9769400651189568,0.9856639247943596,0.9710277270463225,False,True,0.003556,111.143
18799775579,gpt-5-nano,bypass7,crewAIInc/crewAI,1,B,medium,large,7938,9969,1038,2107,3578,24630,21052,3578,369.9197981436425,0.9664833449074204,0.9797008547008548,0.9545624921910792,False,True,0.002484,66.582
19494670087,gpt-5-nano,bypass7,django-cms/django-cms,2,A,hard,large,6508,1700,340,340,1336,10224,8888,1336,189.3543727080787,1.0,1.0,1.0,True,True,0.000979,107.988
19601435012,gpt-5-nano,bypass7,gregpr07/browser-use,1,B,easy,medium,10262,41148,512,4288,4255,60465,56210,4255,460.7840148755544,0.984560343401114,0.994505274134681,0.9811080636313768,False,True,0.004513,131.222
20026615903,gpt-5-nano,bypass7,modelscope/swift,2,A,hard,medium,14660,7822,422,2842,2816,28562,25746,2816,361.23793744545765,0.7544056694250565,0.8114372066938769,0.7089273026700184,False,False,0.002413,158.134
20234665134,gpt-5-nano,bypass7,gregpr07/browser-use,2,B,hard,medium,22202,98538,3662,915,5290,130607,125317,5290,261.3347366483315,0.9815919239414941,0.9881737592354536,0.9773493402151897,False,False,0.008382,999.538
20517112572,gpt-5-nano,bypass7,skfolio/skfolio,5,A,hard,medium,168625,20962,11872,10622,9844,221925,212081,9844,1207.9588937453393,0.998850804304673,0.9995269691838626,0.9994963884139569,False,False,0.014542,918.595
21054225172,gpt-5-nano,bypass7,huggingface/lerobot,1,B,easy,medium,5139,6345,407,1148,2373,15412,13039,2373,194.7287291840396,0.9931659453551752,0.9881343095177986,0.9699862682272936,False,True,0.001601,79.146
22342523083,gpt-5-nano,bypass7,NovaSky-AI/SkyThought,3,B,hard,large,84777,15451,10700,5966,10266,127160,116894,10266,716.487206792993,0.6351891775034922,0.6467932009248774,0.5337641147086577,False,False,0.009951,532.431
22924018001,gpt-5-nano,bypass7,mlco2/codecarbon,1,A,easy,medium,1888,266,74,92,511,2831,2320,511,84.61860353897656,1.0,1.0,0.9444444444444444,False,False,0.00032,33.456
23070523726,gpt-5-nano,bypass7,pytorch/rl,2,B,hard,large,67838,70810,9682,9937,13060,171327,158267,13060,554.6914711414871,1.0,1.0,1.0,True,True,0.013137,617.738
23441962954,gpt-5-nano,bypass7,TransformerLensOrg/TransformerLens,1,A,easy,medium,2526,478,99,395,809,4307,3498,809,120.44857094915822,0.292626938180355,0.603448275862069,0.4825901038485033,False,False,0.000499,35.758
25148798218,gpt-5-nano,bypass7,Agenta-AI/agenta,1,B,easy,large,5068,7689,1598,651,1571,16577,15006,1571,177.18799435632135,0.8589805739172669,0.9289303661162958,0.873342932327094,False,False,0.001379,93.556
25505676981,gpt-5-nano,bypass7,skypilot-org/skypilot,1,A,easy,large,7824,15085,435,3344,2833,29521,26688,2833,443.6646177429778,0.8246516600757883,0.8570173511970129,0.7515925092197903,False,False,0.002468,66.539
25764051800,gpt-5-nano,bypass7,capsize-games/airunner,1,B,medium,large,8337,3517,3602,2568,936,18960,18024,936,235.1132164380844,1.0,1.0,1.0,True,True,0.001276,80.642
26064677954,gpt-5-nano,bypass7,h2oai/h2ogpt,1,B,easy,large,15052,11693,75,80,13698,40598,26900,13698,1497.473350300616,0.78089666561908,0.5,0.368421052631579,False,False,0.006824,27.111
26340290741,gpt-5-nano,bypass7,weaviate/Verba,1,A,easy,medium,2749,11602,118,450,961,15880,14919,961,340.4875747764746,0.9816075195195564,0.9906800138073868,0.9792372307275437,False,False,0.00113,46.639
27198332737,gpt-5-nano,bypass7,OpenDevin/OpenDevin,1,A,easy,medium,3723,5714,141,747,1626,11951,10325,1626,253.9146323326322,0.9072418286918524,0.9516235917826376,0.9128437356434994,False,False,0.001167,47.067
27393818973,gpt-5-nano,bypass7,crewAIInc/crewAI,1,B,easy,large,6398,7476,860,1121,3205,19060,15855,3205,284.98377715644204,0.9360325103287348,0.9720018665422304,0.9457200350859089,False,True,0.002075,66.881
27718122506,gpt-5-nano,bypass7,pytorch/torchtune,3,B,hard,large,74295,26993,1777,14353,7310,124728,117418,7310,590.0959932629667,0.8874104525825209,0.9377357212997021,0.8997107159937894,False,False,0.008795,634.107
