method,sloc_mean,sloc_std,sloc_min,sloc_max,lloc_mean,lloc_std,lloc_min,lloc_max,comments_mean,comments_std,comments_min,comments_max,blank_mean,blank_std,blank_min,blank_max,cc_total_mean,cc_total_std,cc_total_min,cc_total_max,cc_avg_mean,cc_avg_std,cc_avg_min,cc_avg_max,cc_max_mean,cc_max_std,cc_max_min,cc_max_max,cc_count_mean,cc_count_std,cc_count_min,cc_count_max,h_vocabulary_mean,h_vocabulary_std,h_vocabulary_min,h_vocabulary_max,h_length_mean,h_length_std,h_length_min,h_length_max,h_difficulty_mean,h_difficulty_std,h_difficulty_min,h_difficulty_max,h_effort_mean,h_effort_std,h_effort_min,h_effort_max,h_bugs_mean,h_bugs_std,h_bugs_min,h_bugs_max,mi_score_mean,mi_score_std,mi_score_min,mi_score_max,n_samples
a_only,516.158064516129,763.8326399124317,1,8679,344.5290322580645,618.3186860642959,1,9055,54.00645161290323,107.86078146530706,0,1360,104.71935483870968,166.31775047348304,0,2248,108.8258064516129,219.4354081751575,0.0,3138.0,4.395215546356714,4.215131913616411,0.0,47.333333333333336,18.116129032258065,22.134175961280224,0.0,136.0,26.474193548387095,62.40040073175375,0,1000,108.37096774193549,196.76592584874098,0.0,2584.0,208.5032258064516,422.85529476782614,0.0,5569.0,6.16733654268687,4.473419924054484,0.0,20.3943661971831,20196.764061179656,75786.21332782083,0.0,1159430.3344052841,0.5562254934239206,1.4836667249896371,0.0,21.04226296176349,46.043885961410595,28.228325567946108,0.0,100.0,310
agent,478.3086816720257,696.025584361434,0,7710,323.09003215434086,558.3652737812747,0,8060,45.964630225080384,75.0996458677376,0,619,96.58199356913184,149.74840899756893,0,2039,85.7717041800643,184.06538802211443,0.0,2799.0,3.8178004334647664,4.051003348274875,0.0,47.333333333333336,14.553054662379422,16.73212812545613,0.0,108.0,22.675241157556272,55.62809105168505,0,879,84.57234726688102,160.99358955567442,0.0,2310.0,159.20900321543408,346.1526766205685,0.0,5059.0,5.3426201431217475,4.444417090315615,0.0,18.720227670753065,14332.707672242204,63942.38475099634,0.0,1058210.1525701948,0.40964078235987667,1.2055989951012756,0.0,18.842544210853,43.14930574129041,29.44704411838075,0.0,100.0,311
b_only,511.55882352941177,769.3026253142082,1,8756,343.4901960784314,628.330148340348,1,9133,49.49346405228758,79.5182727104044,0,609,104.68954248366013,167.89197841133443,0,2248,108.27777777777777,223.01125009399897,0.0,3164.0,4.3788966107471,4.29249790655297,0.0,47.333333333333336,17.81045751633987,22.042805341675006,0.0,136.0,26.094771241830067,62.49763934253936,0,993,108.36928104575163,201.52472305916106,0.0,2617.0,209.83660130718954,433.84101428097534,0.0,5641.0,6.098819890805066,4.520587127429866,0.0,20.77777777777778,20681.372003406606,78069.12226389814,0.0,1174831.472324825,0.5630251125547266,1.5241313570698385,0.0,21.34873719907999,46.96518593677117,28.999396833491286,0.0,100.0,306
bypass,513.1147540983607,775.4162103594298,1,8756,342.4065573770492,629.1045421524625,1,9133,49.334426229508196,79.15873228180494,0,638,104.65245901639344,169.2905976406412,0,2248,108.48196721311476,223.48497352362233,0.0,3164.0,4.370844258684862,4.28353146903754,0.0,47.333333333333336,17.81639344262295,22.047773938295165,0.0,136.0,26.147540983606557,62.58106218547502,0,993,108.48852459016393,202.4325278255181,0.0,2617.0,209.58032786885246,435.41998888084754,0.0,5641.0,6.082825679293939,4.5196461686475695,0.0,20.77777777777778,20599.321089013967,78081.69084032021,0.0,1174831.472324825,0.5629463889982413,1.5304982449587219,0.0,21.34873719907999,47.1908934984898,29.060953839101597,0.0,100.0,305
ground_truth,522.4839743589744,764.3355223585634,0,8719,349.3173076923077,620.3697051096295,0,9093,55.17948717948718,108.68237371352473,0,1360,106.0,167.29062837121515,0,2255,109.23717948717949,220.28761124471652,0.0,3151.0,4.338346917816145,4.288261175872083,0.0,47.333333333333336,18.102564102564102,22.437961484741272,0.0,136.0,26.41025641025641,62.55172746051203,0,1002,108.94871794871794,198.1619005782767,0.0,2604.0,210.62820512820514,425.38087670111133,0.0,5606.0,6.126598227390675,4.603354037520985,0.0,20.3943661971831,20702.956813504443,76302.50144058728,0.0,1166913.5170296575,0.5637453113357346,1.4905698369680669,0.0,21.202851996042185,44.04472349541179,28.772766021573112,0.0,100.0,312
